name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
smederevo,2021-10-15,8.9,4.3,6.9,8.8,2.8,5.9,5.8,92.6,3.36,100,33.33,rain,,0,,9.9,165.3,1020.8,73.2,10.3,40.1,3.4,1,,2021-10-15T06:51:36,2021-10-15T17:51:47,0.37,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"13272099999,15338099999,LYBE,13272599999,13279099999,13180099999,13183099999,13274099999,15388099999,LYVR,LYBT,13285099999"
smederevo,2021-10-16,13.9,8.2,10,13.9,7.1,9.5,7.8,87.1,2.65,100,20.83,rain,,0,,14.8,305.8,1018.4,50.9,9.1,90.5,7.8,4,,2021-10-16T06:52:53,2021-10-16T17:50:04,0.42,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"13272099999,15338099999,LYBE,13272599999,13279099999,13180099999,13274099999,15388099999,LYBT,13285099999"
smederevo,2021-10-17,16.4,5.5,10.3,16.4,4.4,10.1,6.9,81.6,0,0,0,,,0,,6.7,210.7,1021.7,21.9,11,161.9,13.9,6,,2021-10-17T06:54:10,2021-10-17T17:48:22,0.45,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"13272099999,15338099999,LYBE,13272599999,13279099999,13180099999,13274099999,15388099999,LYBT,13285099999"
smederevo,2021-10-18,15.8,4.5,9.7,15.8,4.5,9.7,6.4,81.7,0,0,0,,,0,9.9,8.9,229.4,1025.1,29.1,8.6,157.9,13.5,6,,2021-10-18T06:55:27,2021-10-18T17:46:41,0.48,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"13272099999,15338099999,LYBE,13272599999,13279099999,13180099999,13274099999,15388099999,LYBT,13285099999"
smederevo,2021-10-19,16.2,6.8,10.7,16.2,6.2,10.4,6.6,77.5,0,0,0,,,0,,8.7,202.4,1029,19,12.4,154.9,13.4,6,,2021-10-19T06:56:45,2021-10-19T17:45:01,0.49,Clear,Clear conditions throughout the day.,clear-day,"13272099999,15338099999,LYBE,13272599999,13279099999,13180099999,13274099999,15388099999,LYBT,13285099999"
smederevo,2021-10-20,20.6,3.6,11.6,20.6,2.6,11.3,5.9,71.8,0,0,0,,,0,,13.4,118,1025.3,1.4,11.5,161.3,13.9,6,,2021-10-20T06:58:04,2021-10-20T17:43:22,0.5,Clear,Clear conditions throughout the day.,clear-day,"13272099999,15338099999,LYBE,13272599999,13279099999,13180099999,13274099999,15388099999,LYBT,13285099999"
smederevo,2021-10-21,22.6,8,15,22.6,6.9,14.9,7.3,62.5,0,0,0,,,0,43.2,12.4,140,1016.7,18.3,15.1,147.4,12.8,6,,2021-10-21T06:59:22,2021-10-21T17:41:44,0.51,Clear,Clear conditions throughout the day.,clear-day,"13272099999,15338099999,LYBE,13272599999,13279099999,13180099999,13274099999,15388099999,LYBT,13285099999"
smederevo,2021-10-22,17.9,12.2,14.4,17.9,12.2,14.4,11.3,82.2,4.14,100,33.33,rain,,0,,11.9,168.1,1017.6,54.3,12.2,87.8,7.6,3,,2021-10-22T07:00:41,2021-10-22T17:40:06,0.52,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"13272099999,15338099999,LYBE,13272599999,13279099999,13180099999,13274099999,15388099999,LYBT,13285099999"
smederevo,2021-10-23,13.3,8.8,11.1,13.3,7.9,10.9,8.6,85.2,6.39,100,37.5,rain,,0.5,,18.8,279.9,1024.6,54.4,11.7,42.4,3.6,2,,2021-10-23T07:02:00,2021-10-23T17:38:30,0.54,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"13272099999,15338099999,LYBE,13272599999,13279099999,13180099999,13274099999,15388099999,LYBT,13285099999"
smederevo,2021-10-24,13.2,2.5,7.5,13.2,1.3,6.9,2.9,75.3,0.12,100,4.17,rain,,0,,10.6,237.6,1032,2.6,14.9,156.4,13.7,6,,2021-10-24T07:03:20,2021-10-24T17:36:56,0.57,Rain,Clear conditions throughout the day with morning rain.,rain,"13272099999,15338099999,LYBE,13272599999,13279099999,13180099999,13274099999,15388099999,LYBT,13285099999"
smederevo,2021-10-25,15.3,1.1,8.1,15.3,-0.5,7.2,1.9,67.8,0,0,0,,,0,50.4,24.9,108.4,1029.4,0,14.5,152.9,13.2,6,,2021-10-25T07:04:39,2021-10-25T17:35:22,0.61,Clear,Clear conditions throughout the day.,clear-day,"13272099999,15338099999,LYBE,13272599999,13279099999,13180099999,13274099999,15388099999,LYBT,13285099999"
smederevo,2021-10-26,14.8,6,9.7,14.8,3.1,8.3,2,59.9,0,0,0,,,0,54,21.7,121,1024.7,0.2,15,151.4,13.1,6,,2021-10-26T07:05:59,2021-10-26T17:33:49,0.65,Clear,Clear conditions throughout the day.,clear-day,"13272099999,15338099999,LYBE,13272599999,13278099999,13279099999,13180099999,13274099999,15388099999,LYBT,13285099999"
smederevo,2021-10-27,13.8,1.5,7.3,13.8,-0.3,6.7,3.4,78.2,0,0,0,,,0,13.5,9.8,237.1,1027.7,5.4,10.5,133.7,11.6,5,,2021-10-27T07:07:20,2021-10-27T17:32:18,0.69,Clear,Clear conditions throughout the day.,clear-day,"13272099999,15338099999,LYBE,13272599999,13279099999,13180099999,13274099999,15388099999,LYBT,13285099999"
smederevo,2021-10-28,15.3,0.1,6.7,15.3,-1.1,6.4,2.5,77.4,0,0,0,,,0,,13,100.6,1027.4,3.6,7.7,146.1,12.6,6,,2021-10-28T07:08:40,2021-10-28T17:30:48,0.74,Clear,Clear conditions throughout the day.,clear-day,"13272099999,15338099999,LYBE,13272599999,13278099999,13279099999,13180099999,13274099999,15388099999,LYBT,13285099999"
smederevo,2021-10-29,18.5,4.6,11.4,18.5,3.2,10.7,3.1,60,0,0,0,,,0,57.6,22.2,110.6,1023.2,0.1,13.5,142.5,12.3,5,,2021-10-29T07:10:01,2021-10-29T17:29:19,0.79,Clear,Clear conditions throughout the day.,clear-day,"13272099999,15338099999,LYBE,13272599999,13278099999,13279099999,13180099999,13274099999,15388099999,LYBT,13285099999"
smederevo,2021-10-30,17.1,10,12.9,17.1,7.8,12.8,4.8,58.4,0,0,0,,,0,61.2,31.9,119.7,1021.6,0,14.7,142.3,12.2,5,,2021-10-30T07:11:22,2021-10-30T17:27:52,0.84,Clear,Clear conditions throughout the day.,clear-day,"13272099999,15338099999,LYBE,13272599999,13278099999,13279099999,13180099999,13274099999,15388099999,LYVR,LYBT,13285099999"
smederevo,2021-10-31,16.6,8.8,11.7,16.6,6.4,10.9,4.6,62.5,0,0,0,,,0,61.2,27.4,118.4,1019.9,0,14.1,132.9,11.9,5,,2021-10-31T06:12:43,2021-10-31T16:26:26,0.88,Clear,Clear conditions throughout the day.,clear-day,"13272099999,15338099999,LYBE,13272599999,13279099999,13180099999,13274099999,15388099999,LYBT,13285099999"
smederevo,2021-11-01,17.5,7.2,11.8,17.5,4.8,11,5.2,65.2,0,0,0,,,0,45.4,23.1,114.1,1012.2,1.9,13.3,135.9,11.8,5,,2021-11-01T06:14:04,2021-11-01T16:25:02,0.93,Clear,Clear conditions throughout the day.,clear-day,"13272099999,15338099999,LYBE,13272599999,13279099999,13180099999,13274099999,15388099999,LYBT,13285099999"
smederevo,2021-11-02,14.9,8.9,11.3,14.9,7.1,11,8.1,81.1,6.69,100,33.33,rain,,0.6,50.3,26.6,151.8,1005.4,48.4,11.5,51.6,4.4,3,,2021-11-02T06:15:26,2021-11-02T16:23:39,0.96,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"13272099999,15338099999,LYBE,13272599999,13279099999,13180099999,13274099999,15388099999,LYBT,13285099999"
smederevo,2021-11-03,19.9,6.4,12.9,19.9,5.4,12.7,9,79.3,0.72,100,20.83,rain,,0,52.3,28,105.6,1011.4,38.9,10.6,55.8,4.8,3,,2021-11-03T06:16:47,2021-11-03T16:22:17,0.99,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"13272099999,15338099999,LYBE,13272599999,13279099999,13180099999,13274099999,15388099999,LYBT,13285099999"
smederevo,2021-11-04,22.9,15.2,18,22.9,15.2,18,11.6,67.8,2.41,100,16.67,rain,,0,63.9,36.5,114.7,1010.5,54.2,15.1,63.3,5.5,4,,2021-11-04T06:18:09,2021-11-04T16:20:57,1,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"13272099999,15338099999,LYBE,13272599999,13278099999,13279099999,13180099999,13274099999,15388099999,LYBT,13285099999"
smederevo,2021-11-05,15.9,8.6,12.6,15.9,6.7,12.3,11.5,93.1,20.73,100,45.83,rain,,0,,19.1,246,1018.2,74.5,9.8,75.8,6.6,4,,2021-11-05T06:19:31,2021-11-05T16:19:39,0,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"13272099999,15338099999,LYBE,13272599999,13278099999,13279099999,13180099999,13274099999,15388099999,LYBT,13285099999"
smederevo,2021-11-06,9.6,7.6,8.2,8.7,5.8,7.3,7.5,95.6,19.94,100,70.83,rain,,0.5,20.7,11.6,270.9,1028.5,82.4,6.9,22.1,1.9,1,,2021-11-06T06:20:53,2021-11-06T16:18:22,0.02,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"13272099999,15338099999,LYBE,13272599999,13278099999,13279099999,13180099999,13274099999,15388099999,LYBT,13285099999"
smederevo,2021-11-07,12.3,7.1,9.1,12.3,5.6,8.8,8,92.8,0.03,100,4.17,rain,,0,39.6,9.8,198.5,1022,70.9,4.9,72.6,6.2,3,,2021-11-07T06:22:15,2021-11-07T16:17:07,0.05,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"13272099999,15338099999,LYBE,13272599999,13279099999,13180099999,13274099999,15388099999,LYBT,13285099999"
smederevo,2021-11-08,9.4,8,8.7,8.5,6.4,7.6,8.3,97.4,12.22,100,41.67,rain,,0.6,,11.9,295.6,1020.1,71.8,3.9,14,1.2,1,,2021-11-08T06:23:36,2021-11-08T16:15:54,0.09,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"13272099999,15338099999,LYBE,13272599999,13279099999,13180099999,13274099999,15388099999,LYBT,13285099999"
smederevo,2021-11-09,9.1,5.4,7.4,8.6,3.7,6.3,6.5,93.9,11.29,100,50,rain,,0.4,26.1,12.4,246.3,1030,68,9,62.9,5.5,3,,2021-11-09T06:24:58,2021-11-09T16:14:43,0.14,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"13272099999,15338099999,LYBE,13272599999,13279099999,13180099999,13274099999,15388099999,LYBT,13285099999"
smederevo,2021-11-10,11.2,3.3,7.2,11.2,1.7,5.2,4,81.2,0,0,0,,,0,56.7,29.3,104.3,1033.5,21.2,12.6,112.8,9.8,5,,2021-11-10T06:26:20,2021-11-10T16:13:33,0.19,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"13272099999,15338099999,LYBE,13272599999,13279099999,13180099999,13274099999,15388099999,LYBT,13285099999"
smederevo,2021-11-11,12.7,4.4,7.5,12.7,1.1,5.7,2.1,69.5,0,0,0,,,0,59.4,19.4,154.1,1027.5,18.1,14.4,114.1,9.9,5,,2021-11-11T06:27:42,2021-11-11T16:12:25,0.25,Clear,Clear conditions throughout the day.,clear-day,"15338099999,13272599999,13180099999,13274099999,LYVR,13285099999,13272099999,LYBE,13278099999,13279099999,13183099999,15388099999,LYBT"
smederevo,2021-11-12,8.8,0.8,4.7,8,0.7,4.1,2.4,85.5,0,0,0,,,0,,9.5,257,1023.5,51.5,7.9,80.5,7.1,3,,2021-11-12T06:29:03,2021-11-12T16:11:19,0.3,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"13272099999,15338099999,LYBE,13272599999,13279099999,13180099999,13274099999,15388099999,LYBT,13285099999"
smederevo,2021-11-13,13.2,2,6.9,13.2,0.1,6,3.8,82.3,0,0,0,,,0,39.6,11.9,135.4,1021,32.8,7.9,107.3,9.2,5,,2021-11-13T06:30:24,2021-11-13T16:10:15,0.35,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"13272099999,15338099999,LYBE,13272599999,13180099999,13279099999,13274099999,15388099999,LYBT,13285099999"
smederevo,2021-11-14,13.8,6.1,9.3,13.8,3.6,8.1,3.9,69.5,0,0,0,,,0,46.8,19.8,91.4,1020.7,20.3,13.4,78.5,6.6,3,,2021-11-14T06:31:45,2021-11-14T16:09:13,0.4,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"13272099999,15338099999,LYBE,13272599999,13279099999,13180099999,13274099999,15388099999,LYBT,13285099999"
smederevo,2021-11-15,13.6,1.8,7.3,13.6,1.2,6.1,4.2,81.4,0,0,0,,,0,39.6,20.7,126.6,1025.8,22.2,11,103,8.8,5,,2021-11-15T06:33:06,2021-11-15T16:08:13,0.43,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"13272099999,15338099999,LYBE,13272599999,13279099999,13180099999,13274099999,15388099999,LYBT,13285099999"
smederevo,2021-11-16,10.8,6.7,8.2,10.8,3.2,5.5,2.7,68.6,0,0,0,,,0,72,31.7,111.1,1026.7,12.9,14.2,105.8,9.1,4,,2021-11-16T06:34:26,2021-11-16T16:07:15,0.46,Clear,Clear conditions throughout the day.,clear-day,"13272099999,15338099999,LYBE,13272599999,13278099999,13279099999,13180099999,13274099999,15388099999,LYBT,13285099999"
smederevo,2021-11-17,10.6,5,7.3,10.6,2.4,5.5,3.8,78.7,0,0,0,,,0,43.2,18.4,134.3,1023,39.2,13.4,76.7,6.5,3,,2021-11-17T06:35:46,2021-11-17T16:06:20,0.48,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"13272099999,15338099999,LYBE,13272599999,13278099999,13279099999,13180099999,13274099999,15388099999,LYBT,13285099999"
smederevo,2021-11-18,7.6,3.7,6.1,5.9,2.4,4.5,4.6,90.1,0.4,100,16.67,rain,,0,18,15.4,278.1,1027.3,76.1,7,38.9,3.3,2,,2021-11-18T06:37:06,2021-11-18T16:05:26,0.5,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"13272099999,15338099999,LYBE,13272599999,13279099999,13180099999,13274099999,15388099999,LYBT,13285099999"
smederevo,2021-11-19,9.5,2.9,6.8,8.7,0.6,5.2,4.2,84.1,0.08,100,4.17,rain,,0,,15.1,271.7,1027.9,54.5,9.9,67.8,6.1,4,,2021-11-19T06:38:25,2021-11-19T16:04:34,0.5,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"13272099999,15338099999,LYBE,13272599999,13279099999,13180099999,13274099999,15388099999,LYBT,13285099999"
smederevo,2021-11-20,11.7,7.7,9.4,11.7,6,8.7,5.9,79.1,0.36,100,20.83,rain,,0,,14.7,278.4,1023.9,73.4,13,91.6,7.9,4,,2021-11-20T06:39:44,2021-11-20T16:03:45,0.51,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"13272099999,15338099999,LYBE,13272599999,13278099999,13279099999,13180099999,13274099999,15388099999,LYBT,13285099999"
smederevo,2021-11-21,15.2,4.3,8.9,15.2,2.4,8.5,5,77.7,0,0,0,,,0,14.4,11.1,110.3,1015,18.9,12.4,105.2,9.1,4,,2021-11-21T06:41:02,2021-11-21T16:02:58,0.52,Clear,Clear conditions throughout the day.,clear-day,"13272099999,15338099999,LYBE,13272599999,13279099999,13180099999,13274099999,15388099999,LYBT,13285099999"
smederevo,2021-11-22,10.8,1.6,6.1,10.8,1.6,5.5,4.4,89.1,1.65,100,16.67,rain,,0,,10.2,247.9,1014.5,43.7,7.7,49,4.3,2,,2021-11-22T06:42:19,2021-11-22T16:02:13,0.54,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"13272099999,15338099999,LYBE,13272599999,13279099999,13180099999,13274099999,15388099999,LYBT,13285099999"
smederevo,2021-11-23,8.6,1.2,5.9,7.1,-1.1,4.3,4.4,90.5,3.81,100,29.17,rain,,0.3,,13.7,311.6,1023.7,48.4,8,53.5,4.5,3,,2021-11-23T06:43:35,2021-11-23T16:01:30,0.57,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"13272099999,15338099999,LYBE,13272599999,13279099999,13180099999,13274099999,15388099999,LYBT,13285099999"
smederevo,2021-11-24,7.2,-1.4,3.2,6,-1.9,2,1,86.4,0,0,0,,,0,8.6,15.7,133.5,1026.6,23.5,9.2,98.8,8.6,4,,2021-11-24T06:44:51,2021-11-24T16:00:50,0.61,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"13272099999,15338099999,LYBE,13272599999,13279099999,13180099999,13274099999,15388099999,LYBT,13285099999"
smederevo,2021-11-25,12.4,2.9,7.4,12.4,0.2,5.2,3.2,75.7,0,0,0,,,0,50.7,23.5,110.4,1016.9,7.3,13,90.9,8,4,,2021-11-25T06:46:06,2021-11-25T16:00:12,0.66,Clear,Clear conditions throughout the day.,clear-day,"13272099999,15338099999,LYBE,13272599999,13278099999,13279099999,13180099999,13274099999,15388099999,LYBT,13285099999"
smederevo,2021-11-26,9.3,6.8,7.9,7.1,2.4,4.4,3.6,74.5,6.83,100,16.67,rain,,0.6,67,35.4,119.8,1001.9,44,15.3,22.6,2,1,,2021-11-26T06:47:20,2021-11-26T15:59:37,0.7,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"13272099999,15338099999,LYBE,13272599999,13278099999,13279099999,13180099999,13274099999,15388099999,LYBT,13285099999"
smederevo,2021-11-27,14,6.1,10,14,4.4,9.1,6.3,78.2,1.39,100,16.67,rain,,0,23.4,19.9,94.8,999.4,53.8,16.3,69.5,5.9,4,,2021-11-27T06:48:33,2021-11-27T15:59:04,0.75,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"13272099999,15338099999,LYBE,13272599999,13279099999,13180099999,13274099999,15388099999,LYBT,13285099999"
smederevo,2021-11-28,17.7,6.3,12.4,17.7,4.4,12,6.2,67.7,0.59,100,25,rain,,0,48.1,23.1,155.5,996.8,44.5,17,57.5,4.9,3,,2021-11-28T06:49:46,2021-11-28T15:58:33,0.81,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"13272099999,15338099999,LYBE,13272599999,13278099999,13279099999,13180099999,13274099999,15388099999,LYBT,13285099999"
smederevo,2021-11-29,8.8,2.5,5.6,6.9,-1.1,3.4,3.9,89.3,6.4,100,33.33,rain,,0.5,9.4,18.3,262,999.4,76.5,13.5,54.7,4.8,3,,2021-11-29T06:50:57,2021-11-29T15:58:05,0.86,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"13272099999,15338099999,LYBE,13272599999,13279099999,13180099999,13274099999,15388099999,LYBT,13285099999"
smederevo,2021-11-30,5.1,0.6,2.4,1.3,-4.2,-1.3,-1.1,77.8,0.82,100,8.33,"rain,snow",,0,46.4,23.9,255.6,1011.3,38.1,13,70,6.2,3,,2021-11-30T06:52:07,2021-11-30T15:57:39,0.91,"Snow, Rain, Partially cloudy",Partly cloudy throughout the day with rain or snow clearing later.,rain,"13272099999,15338099999,LYBE,13272599999,13279099999,13180099999,13274099999,15388099999,LYBT,13285099999"
smederevo,2021-12-01,12.9,2.9,7.1,12.9,-0.2,5.5,0,61.8,0.36,100,8.33,rain,,0,,13.6,181.1,1011.3,30.4,17,84.2,7.3,4,,2021-12-01T06:53:15,2021-12-01T15:57:16,0.95,"Rain, Partially cloudy",Clearing in the afternoon with rain clearing later.,rain,"13272099999,15338099999,LYBE,13272599999,13278099999,13279099999,13180099999,13274099999,15388099999,LYBT,13285099999"
smederevo,2021-12-02,14.2,6.8,10.3,14.2,4.4,9.3,2.6,59.1,0,0,0,,,0,50.4,26.4,132,1004.3,31.3,17,76.2,6.6,4,,2021-12-02T06:54:23,2021-12-02T15:56:55,0.98,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"13272099999,15338099999,LYBE,13272599999,13278099999,13279099999,13180099999,13274099999,15388099999,LYVR,LYBT,13285099999"
smederevo,2021-12-03,11.1,1.8,5.6,11.1,-0.5,3.4,3.1,85.4,10.4,100,20.83,rain,,1.4,50.4,22.8,272.4,1008.9,70.3,10.9,17.6,1.8,1,,2021-12-03T06:55:29,2021-12-03T15:56:37,1,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"13272099999,15338099999,LYBE,13272599999,13279099999,13180099999,13274099999,15388099999,LYBT,13285099999"
smederevo,2021-12-04,5.2,-0.3,2.1,2.4,-1.9,0.4,-0.1,85.5,0,0,0,,,0,39.6,17.1,168.4,1012.5,34.7,12.1,80.3,7.1,4,,2021-12-04T06:56:33,2021-12-04T15:56:22,0,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"13272099999,15338099999,LYBE,13272599999,13279099999,13180099999,13274099999,15388099999,LYBT,13285099999"
smederevo,2021-12-05,6.9,2.3,4.7,4.6,-0.4,2.1,2.7,87,1.94,100,12.5,rain,,0,43.2,17.6,95.5,1006.2,55.1,12,33.4,2.9,1,,2021-12-05T06:57:37,2021-12-05T15:56:09,0.01,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"13272099999,15338099999,LYBE,13272599999,13279099999,13180099999,13274099999,15388099999,LYBT,13285099999"
smederevo,2021-12-06,6.3,2.8,4.2,4,-0.2,1.6,3.4,95,12.24,100,29.17,rain,,0.5,47.2,17.4,263.6,1007.1,81.9,7.3,6.1,0.4,0,,2021-12-06T06:58:38,2021-12-06T15:55:59,0.04,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"13272099999,15338099999,LYBE,13272599999,13278099999,13279099999,13180099999,13274099999,15388099999,LYBT,13285099999"
smederevo,2021-12-07,2.9,0.8,1.6,0.5,-3.6,-2.1,1,95.3,8.77,100,25,"rain,snow",,0.8,,17.6,293.5,1009.2,70.5,5.6,14,1.2,1,,2021-12-07T06:59:38,2021-12-07T15:55:51,0.07,"Snow, Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain or snow throughout the day.,rain,"13272099999,15338099999,LYBE,13272599999,13279099999,13180099999,13274099999,15388099999,LYBT,13285099999"
smederevo,2021-12-08,4.1,-0.9,1.1,4.1,-4.3,-1.7,-0.8,87.8,0.72,100,8.33,"rain,snow",,2.3,13,15.6,187.8,1011.9,26.6,10.1,81.7,7,4,,2021-12-08T07:00:37,2021-12-08T15:55:46,0.12,"Snow, Rain, Partially cloudy",Partly cloudy throughout the day with early morning snow or rain.,rain,"13272099999,15338099999,LYBE,13272599999,13279099999,13180099999,13274099999,15388099999,LYBT,13285099999"
smederevo,2021-12-09,8.7,-0.1,4.7,5.7,-3.3,1.1,0.5,74.8,0.25,100,8.33,rain,,1.5,63,35.5,125.5,1005.6,45.5,13.7,30.8,2.7,2,,2021-12-09T07:01:33,2021-12-09T15:55:43,0.17,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"13272099999,15338099999,LYBE,13272599999,13278099999,13279099999,13180099999,13274099999,15388099999,LYBT,13285099999"
smederevo,2021-12-10,4.7,2.4,3.7,4.5,0.1,2.3,2.6,92.4,1.5,100,8.33,rain,,0,,10,177.3,1006.3,81.1,7.3,23.7,2.1,1,,2021-12-10T07:02:28,2021-12-10T15:55:44,0.22,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"13272099999,15338099999,LYBE,13272599999,13278099999,13279099999,13180099999,13274099999,15388099999,LYBT,13285099999"
smederevo,2021-12-11,5.4,1.4,4.1,2.8,-0.8,1.4,3,92.2,5.57,100,16.67,rain,,0,,23.6,132.6,1007.5,68.1,8.6,19.7,1.7,1,,2021-12-11T07:03:22,2021-12-11T15:55:46,0.27,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"13272099999,15338099999,LYBE,13272599999,13279099999,13180099999,13274099999,15388099999,LYBT,13285099999"
smederevo,2021-12-12,4.4,0.1,1.2,1.3,-5.3,-3.2,0.7,97,23.72,100,25,"rain,snow",,1.9,51.8,25.5,275.8,1013.3,77.1,4.4,17.6,1.5,1,,2021-12-12T07:04:13,2021-12-12T15:55:52,0.32,"Snow, Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain or snow throughout the day.,rain,"13272099999,15338099999,LYBE,13272599999,13279099999,13180099999,13274099999,15388099999,LYBT,13285099999"
smederevo,2021-12-13,1,0.2,0.6,-1.1,-3.9,-2.5,0.1,96.3,12.76,100,20.83,"rain,snow",,15,,16.3,266.5,1024,75.2,5.7,30.5,2.6,1,,2021-12-13T07:05:02,2021-12-13T15:56:00,0.37,"Snow, Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain or snow throughout the day.,rain,"13272099999,15338099999,LYBE,13272599999,13279099999,13180099999,13274099999,15388099999,LYBT,13285099999"
smederevo,2021-12-14,1.9,-1.8,0.6,0.9,-3.1,-1.2,0,96,0.62,100,20.83,"rain,snow",,9.8,,11.5,268.1,1027.4,63.6,4.1,65.7,5.6,3,,2021-12-14T07:05:49,2021-12-14T15:56:11,0.41,"Snow, Rain, Partially cloudy",Partly cloudy throughout the day with rain or snow.,rain,"13272099999,15338099999,LYBE,13272599999,13279099999,13180099999,13274099999,15388099999,LYBT,13285099999"
smederevo,2021-12-15,1,-1.3,0,0.6,-3.4,-1.8,-0.6,95.7,0,0,0,,,8.1,13,11.6,284.3,1030.2,72.6,3.6,63.1,5.4,3,,2021-12-15T07:06:34,2021-12-15T15:56:24,0.44,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"13272099999,15338099999,LYBE,13272599999,13279099999,13180099999,13274099999,15388099999,LYBT,13285099999"
smederevo,2021-12-16,3.7,0.6,2.2,1.8,-2.2,-0.3,1.8,97.4,0.2,100,12.5,"rain,snow",,7.9,,14.3,276.9,1030.4,65.2,2.3,51.6,4.5,2,,2021-12-16T07:07:18,2021-12-16T15:56:40,0.47,"Snow, Rain, Partially cloudy",Partly cloudy throughout the day with rain or snow.,rain,"13272099999,15338099999,LYBE,13272599999,13279099999,13180099999,13274099999,15388099999,LYBT,13285099999"
smederevo,2021-12-17,5,2.8,4.1,2.6,-0.9,0.9,2.9,92.2,2.27,100,20.83,rain,,4,41.9,22,293.9,1027.5,68.8,8.1,34.8,3,1,,2021-12-17T07:07:58,2021-12-17T15:56:58,0.49,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"13272099999,15338099999,LYBE,13272599999,13279099999,13180099999,13274099999,15388099999,LYBT,13285099999"
smederevo,2021-12-18,5.1,1.2,2.8,1.7,-2.7,-0.5,0,82.2,0.84,100,8.33,rain,,0.6,39.6,24.6,313.3,1028.5,45.2,14,70.8,6.1,3,,2021-12-18T07:08:37,2021-12-18T15:57:19,0.5,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"13272099999,15338099999,LYBE,13272599999,13279099999,13180099999,13274099999,15388099999,LYBT,13285099999"
smederevo,2021-12-19,6,1.3,3.4,3.9,-1.8,0.6,0.7,82.8,0.13,100,20.83,"rain,snow",,0,,17.7,271.8,1020.7,58.2,13.1,37.4,3.2,2,,2021-12-19T07:09:14,2021-12-19T15:57:42,0.5,"Snow, Rain, Partially cloudy",Partly cloudy throughout the day with rain or snow.,rain,"13272099999,15338099999,LYBE,13272599999,13279099999,13180099999,13274099999,15388099999,LYBT,13285099999"
